"TABREF LOKASI
 (Tempat lahir (jenis: KB) dan lokasi kerja)",Update: 13/10/2021,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
C87C0F846145FF8BE050640AF2083442,06,A5EB03E2207AF6A0E040640A040252AD,HALONGONAN TIMUR,KC,,1222010000,,,,,,
C87C0F846146FF8BE050640AF2083442,06,A5EB03E2207AF6A0E040640A040252AD,PADANG BOLAK TENGGARA,KC,,1222011000,,,,,,
C87C0F846147FF8BE050640AF2083442,06,A5EB03E2207AF6A0E040640A040252AD,UJUNG BATU,KC,,1222012000,,,,,,
C87C0F846148FF8BE050640AF2083442,06,A5EB03E2206EF6A0E040640A040252AD,DOLOG MASAGAL,KC,,1207044000,,,,,,
C87C0F846149FF8BE050640AF2083442,06,A5EB03E2206EF6A0E040640A040252AD,RAYA,KC,,1207045000,,,,,,
C87C0F84614AFF8BE050640AF2083442,06,A5EB03E21F42F6A0E040640A040252AD,ANGKOLA MUARA TAIS,KC,,1202030000,,,,,,
C87C0F84614BFF8BE050640AF2083442,11,A5EB03E220EDF6A0E040640A040252AD,TERNATE BARAT,KC,,8371009000,,,,,,
8ae483a5686033fb016863540fd6473b,12,A5EB03E21F75F6A0E040640A040252AD,KATANG BIDARE,KC,,TC81049048,,,,,,
8ae483a5686033fb016863551d60473d,12,A5EB03E21F75F6A0E040640A040252AD,BAKUNG SERUMPUN,KC,,TC81043914,,,,,,
8ae483c67a652441017a6c6028df72eb,09,A5EB03E22024F6A0E040640A040252AD,DAGIMON,KC,,TC80146517,,,,,,
8ae483a5686033fb01686f8706940537,12,A5EB03E21F99F6A0E040640A040252AD,BANDAR LAKSAMANA,KC,,TC53024891,,,,,,
8ae483a75eb6758d015eb6ddfc393109,04,A5EB03E2209EF6A0E040640A040252AD,NAMBO,KC,,TC74713527,,,,,,
C87C0F8460FEFF8BE050640AF2083442,04,A5EB03E21F1CF6A0E040640A040252AD,BAMBALAMOTU,KC,,7608002000,,,,,,
C87C0F8460FFFF8BE050640AF2083442,04,A5EB03E21F1CF6A0E040640A040252AD,BARAS,KC,,7608003000,,,,,,
C87C0F846100FF8BE050640AF2083442,04,A5EB03E21F1CF6A0E040640A040252AD,BULU TABA,KC,,7608004000,,,,,,
C87C0F846101FF8BE050640AF2083442,04,A5EB03E21F1CF6A0E040640A040252AD,DAPURANG,KC,,7608005000,,,,,,
C87C0F846102FF8BE050640AF2083442,04,A5EB03E21F1CF6A0E040640A040252AD,DURIPOKU,KC,,7608006000,,,,,,
C87C0F846103FF8BE050640AF2083442,04,A5EB03E21F1CF6A0E040640A040252AD,LARIANG,KC,,7608007000,,,,,,
C87C0F846104FF8BE050640AF2083442,04,A5EB03E21F1CF6A0E040640A040252AD,PEDONGGA,KC,,7608008000,,,,,,
C87C0F846105FF8BE050640AF2083442,04,A5EB03E21F1CF6A0E040640A040252AD,SARJO,KC,,7608009000,,,,,,
C87C0F846106FF8BE050640AF2083442,04,A5EB03E21F1CF6A0E040640A040252AD,SARUDU,KC,,7608010000,,,,,,
C87C0F846107FF8BE050640AF2083442,04,A5EB03E21F1CF6A0E040640A040252AD,TIKKE RAYA,KC,,7608011000,,,,,,
C87C0F846108FF8BE050640AF2083442,04,A5EB03E22057F6A0E040640A040252AD,HERO LANGE-LANGE,KC,,7302013000,,,,,,
C87C0F846109FF8BE050640AF2083442,04,A5EB03E2205DF6A0E040640A040252AD,RONGKONG,KC,,7322019000,,,,,,
C87C0F84610AFF8BE050640AF2083442,04,A5EB03E22087F6A0E040640A040252AD,KEPULAUAN SANGKARRANG,KC,,7371018000,,,,,,
C87C0F84610BFF8BE050640AF2083442,04,A5EB03E21F2CF6A0E040640A040252AD,KEPULAUAN TANAKEKE,KC,,7312011000,,,,,,
C87C0F84610CFF8BE050640AF2083442,04,A5EB03E21F2CF6A0E040640A040252AD,MANGARA BOMBANG,KC,,7312012000,,,,,,
C87C0F84610DFF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,BITTUANG,KC,,7374001000,,,,,,
C87C0F84610EFF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,BONGGAKARADENG,KC,,7374002000,,,,,,
C87C0F84610FFF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,GANDANG BATU SILANAN,KC,,7374003000,,,,,,
C87C0F846110FF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,KURRA,KC,,7374004000,,,,,,
C87C0F846111FF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,MAKALE,KC,,7374005000,,,,,,
C87C0F846112FF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,MAKALE SELATAN,KC,,7374006000,,,,,,
C87C0F846113FF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,MAKALE UTARA,KC,,7374007000,,,,,,
C87C0F846114FF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,MALIMBONG BALEPE,KC,,7374008000,,,,,,
C87C0F846115FF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,MAPPAK,KC,,7374009000,,,,,,
C87C0F846116FF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,MASANDA,KC,,7374010000,,,,,,
C87C0F846117FF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,MENGKENDEK,KC,,7374011000,,,,,,
C87C0F846118FF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,RANO,KC,,7374012000,,,,,,
C87C0F846119FF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,RANTETAYO,KC,,7374013000,,,,,,
C87C0F84611AFF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,REMBON,KC,,7374014000,,,,,,
C87C0F84611BFF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,SALUPUTTI,KC,,7374015000,,,,,,
C87C0F84611CFF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,SANGALA SELATAN,KC,,7374016000,,,,,,
C87C0F84611DFF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,SANGALLA,KC,,7374017000,,,,,,
C87C0F84611EFF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,SANGALLA UTARA,KC,,7374018000,,,,,,
C87C0F84611FFF8BE050640AF2083442,04,A5EB03E21F10F6A0E040640A040252AD,SIMBUANG,KC,,7374019000,,,,,,
C87C0F846120FF8BE050640AF2083442,04,A5EB03E220D8F6A0E040640A040252AD,DAMPELAS,KC,,7203027000,,,,,,
C87C0F846121FF8BE050640AF2083442,04,ff8080814449b7e401444ea49da5061c,MORI UTARA,KC,,8301037000,,,,,,
C87C0F846122FF8BE050640AF2083442,04,ff8080814449b7e401444ea49da5061c,PETASIA BARAT,KC,,8301038000,,,,,,
C87C0F846123FF8BE050640AF2083442,04,ff8080814449b7e401444ea49da5061c,PETASIA TIMUR,KC,,8301039000,,,,,,
C87C0F846124FF8BE050640AF2083442,04,A5EB03E22050F6A0E040640A040252AD,PAMONA PUSALEMBA,KC,,7202029000,,,,,,
C87C0F846125FF8BE050640AF2083442,04,A5EB03E2207DF6A0E040640A040252AD,BATUDAKA,KC,,7209010000,,,,,,
C87C0F846126FF8BE050640AF2083442,04,A5EB03E2207DF6A0E040640A040252AD,RATOLINDO,KC,,7209011000,,,,,,
C87C0F846127FF8BE050640AF2083442,04,A5EB03E2207DF6A0E040640A040252AD,TALATAKO,KC,,7209012000,,,,,,
C87C0F846128FF8BE050640AF2083442,04,A5EB03E2208BF6A0E040640A040252AD,ANGGALOMOARE,KC,,7403053000,,,,,,
C87C0F846129FF8BE050640AF2083442,04,A5EB03E2208BF6A0E040640A040252AD,ANGGOTOA,KC,,7403054000,,,,,,
C87C0F84612AFF8BE050640AF2083442,04,A5EB03E2208BF6A0E040640A040252AD,MOROSI,KC,,7403055000,,,,,,
C87C0F84612BFF8BE050640AF2083442,04,A5EB03E2208BF6A0E040640A040252AD,TONGAUNA UTARA,KC,,7403056000,,,,,,
C87C0F84612CFF8BE050640AF2083442,04,A5EB03E2208BF6A0E040640A040252AD,WONGGEDUKU BARAT,KC,,7403057000,,,,,,
8ae483a75ec37412015ec55df3920e2f,03,A5EB03E22010F6A0E040640A040252AD,BANJARANYAR,KC,,TC61125681,,,,,,
C87C0F84612DFF8BE050640AF2083442,04,A5EB03E2209DF6A0E040640A040252AD,ANDOOLO BARAT,KC,,7405023000,,,,,,
C87C0F84612EFF8BE050640AF2083442,04,A5EB03E2209DF6A0E040640A040252AD,KOLONO TIMUR,KC,,7405024000,,,,,,
C87C0F84612FFF8BE050640AF2083442,04,A5EB03E2209DF6A0E040640A040252AD,SABULAKOA,KC,,7405025000,,,,,,
C87C0F846130FF8BE050640AF2083442,04,A5EB03E22074F6A0E040640A040252AD,LANDAWE,KC,,7411011000,,,,,,
C87C0F846131FF8BE050640AF2083442,04,A5EB03E22074F6A0E040640A040252AD,LASOLO KEPULAUAN,KC,,7411012000,,,,,,
C87C0F846132FF8BE050640AF2083442,04,A5EB03E22074F6A0E040640A040252AD,WAWOLESEA,KC,,7411013000,,,,,,
C87C0F846133FF8BE050640AF2083442,11,A5EB03E220BDF6A0E040640A040252AD,HELUMO,KC,,7110006000,,,,,,
C87C0F846134FF8BE050640AF2083442,11,A5EB03E220BDF6A0E040640A040252AD,TOMINI,KC,,7110007000,,,,,,
C87C0F846135FF8BE050640AF2083442,11,A5EB03E220BCF6A0E040640A040252AD,MOTONGKAD,KC,,7109006000,,,,,,
C87C0F846136FF8BE050640AF2083442,07,A5EB03E220A5F6A0E040640A040252AD,KARANG AGUNG ILIR,KC,,1607021000,,,,,,
C87C0F846137FF8BE050640AF2083442,07,A5EB03E2202CF6A0E040640A040252AD,LAHAT SELATAN,KC,,1604035000,,,,,,
C87C0F846138FF8BE050640AF2083442,07,A5EB03E2202CF6A0E040640A040252AD,MULAK SEBINGKAI,KC,,1604036000,,,,,,
C87C0F846139FF8BE050640AF2083442,07,A5EB03E2202BF6A0E040640A040252AD,EMPAT PETULAI DANGKU,KC,,1603029000,,,,,,
C87C0F8460BFFF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,MUARA,KC,,8211022000,,,,,,
C87C0F8460C0FF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,NIOGA,KC,,8211023000,,,,,,
C87C0F8460C1FF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,NUME,KC,,8211024000,,,,,,
C87C0F8460C2FF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,PAGALEME,KC,,8211025000,,,,,,
C87C0F8460C3FF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,TAGANOMBAK,KC,,8211026000,,,,,,
C87C0F8460C4FF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,TINGGINAMBUT,KC,,8211027000,,,,,,
C87C0F8460C5FF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,WAEGI,KC,,8211028000,,,,,,
C87C0F8460C6FF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,WANWI,KC,,8211029000,,,,,,
C87C0F8460C7FF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,YAMBI,KC,,8211030000,,,,,,
C87C0F8460C8FF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,YAMONERI,KC,,8211031000,,,,,,
C87C0F8460C9FF8BE050640AF2083442,09,A5EB03E22027F6A0E040640A040252AD,APAWER HILIR,KC,,8219014000,,,,,,
C87C0F8460CAFF8BE050640AF2083442,09,A5EB03E22027F6A0E040640A040252AD,APAWER TENGAH,KC,,8219015000,,,,,,
C87C0F8460CBFF8BE050640AF2083442,09,A5EB03E22027F6A0E040640A040252AD,BONGGO BARAT,KC,,8219016000,,,,,,
C87C0F8460CCFF8BE050640AF2083442,09,A5EB03E22027F6A0E040640A040252AD,ISMARI,KC,,8219017000,,,,,,
C87C0F8460CDFF8BE050640AF2083442,09,A5EB03E22027F6A0E040640A040252AD,MUARA TOR,KC,,8219018000,,,,,,
C87C0F8460CEFF8BE050640AF2083442,09,A5EB03E22027F6A0E040640A040252AD,SOBEY,KC,,8219019000,,,,,,
C87C0F8460CFFF8BE050640AF2083442,09,A5EB03E22027F6A0E040640A040252AD,SUNGAI BIRI,KC,,8219020000,,,,,,
C87C0F8460D0FF8BE050640AF2083442,09,A5EB03E22027F6A0E040640A040252AD,VEEN,KC,,8219021000,,,,,,
C87C0F8460D1FF8BE050640AF2083442,09,A5EB03E22027F6A0E040640A040252AD,VERKAM,KC,,8219022000,,,,,,
C87C0F8460D2FF8BE050640AF2083442,09,A5EB03E22169F6A0E040640A040252AD,WALANI,KC,,8226011000,,,,,,
C87C0F8460D3FF8BE050640AF2083442,09,A5EB03E22169F6A0E040640A040252AD,WONTI,KC,,8226012000,,,,,,
C87C0F8460D4FF8BE050640AF2083442,14,A5EB03E22138F6A0E040640A040252AD,ARGUNI,KC,,8407011000,,,,,,
C87C0F8460D5FF8BE050640AF2083442,14,A5EB03E22138F6A0E040640A040252AD,FAKFAK TIMUR TENGAH,KC,,8407012000,,,,,,
C87C0F8460D6FF8BE050640AF2083442,14,A5EB03E22138F6A0E040640A040252AD,FURWAGI,KC,,8407013000,,,,,,
C87C0F8460D7FF8BE050640AF2083442,14,A5EB03E22138F6A0E040640A040252AD,KAYAUNI,KC,,8407014000,,,,,,
C87C0F8460D8FF8BE050640AF2083442,14,A5EB03E22138F6A0E040640A040252AD,MBAHAMDANDARA,KC,,8407015000,,,,,,
C87C0F8460D9FF8BE050640AF2083442,14,A5EB03E22138F6A0E040640A040252AD,PARIWARI,KC,,8407016000,,,,,,
C87C0F8460DAFF8BE050640AF2083442,14,A5EB03E22138F6A0E040640A040252AD,TOMAGE,KC,,8407017000,,,,,,
C87C0F8460DBFF8BE050640AF2083442,14,A5EB03E22138F6A0E040640A040252AD,WARTUTIN,KC,,8407018000,,,,,,
C87C0F8460DCFF8BE050640AF2083442,14,ff80808144245f0701442f5f578d5c11,NENEI,KC,,8412005000,,,,,,
C87C0F8460DDFF8BE050640AF2083442,14,ff80808144245f0701442f5f578d5c11,TAHOTA,KC,,8412006000,,,,,,
C87C0F8460DEFF8BE050640AF2083442,14,ff8080813ff0535b013ff090abb6155c,MEMBEY,KC,,8411010000,,,,,,
C87C0F8460DFFF8BE050640AF2083442,14,A5EB03E22134F6A0E040640A040252AD,MISOOL,KC,,8403027000,,,,,,
C87C0F8460E0FF8BE050640AF2083442,14,A5EB03E220EFF6A0E040640A040252AD,BOTAIN,KC,,8401025000,,,,,,
C87C0F8460E1FF8BE050640AF2083442,14,A5EB03E220EFF6A0E040640A040252AD,BUK,KC,,8401026000,,,,,,
C87C0F8460E2FF8BE050640AF2083442,14,A5EB03E220EFF6A0E040640A040252AD,HOBARD,KC,,8401027000,,,,,,
C87C0F8460E3FF8BE050640AF2083442,14,A5EB03E220EFF6A0E040640A040252AD,KLASAFET,KC,,8401028000,,,,,,
C87C0F8460E4FF8BE050640AF2083442,14,A5EB03E220EFF6A0E040640A040252AD,MALABOTOM,KC,,8401029000,,,,,,
C87C0F8460E5FF8BE050640AF2083442,14,A5EB03E220EFF6A0E040640A040252AD,MOISIGIN,KC,,8401030000,,,,,,
C87C0F8460E6FF8BE050640AF2083442,14,A5EB03E220EFF6A0E040640A040252AD,SALAWATI TENGAH,KC,,8401031000,,,,,,
C87C0F8460E7FF8BE050640AF2083442,14,A5EB03E220EFF6A0E040640A040252AD,WEMAK,KC,,8401032000,,,,,,
C87C0F8460E8FF8BE050640AF2083442,14,A5EB03E220BEF6A0E040640A040252AD,AMBERBAKEN BARAT,KC,,8410013000,,,,,,
C87C0F8460E9FF8BE050640AF2083442,14,A5EB03E220BEF6A0E040640A040252AD,ASES,KC,,8410014000,,,,,,
C87C0F8460EAFF8BE050640AF2083442,14,A5EB03E220BEF6A0E040640A040252AD,BAMUSBAMA,KC,,8410015000,,,,,,
C87C0F8460EBFF8BE050640AF2083442,14,A5EB03E220BEF6A0E040640A040252AD,BIKAR,KC,,8410016000,,,,,,
C87C0F8460ECFF8BE050640AF2083442,14,A5EB03E220BEF6A0E040640A040252AD,IRERES,KC,,8410017000,,,,,,
C87C0F8460EDFF8BE050640AF2083442,14,A5EB03E220BEF6A0E040640A040252AD,KASI,KC,,8410018000,,,,,,
C87C0F8460EEFF8BE050640AF2083442,14,A5EB03E220BEF6A0E040640A040252AD,KEBAR SELATAN,KC,,8410019000,,,,,,
C87C0F8460EFFF8BE050640AF2083442,14,A5EB03E220BEF6A0E040640A040252AD,KEBAR TIMUR,KC,,8410020000,,,,,,
C87C0F8460F0FF8BE050640AF2083442,14,A5EB03E220BEF6A0E040640A040252AD,KWESEFO,KC,,8410021000,,,,,,
C87C0F8460F1FF8BE050640AF2083442,14,A5EB03E220BEF6A0E040640A040252AD,MANEKAR,KC,,8410022000,,,,,,
C87C0F8460F2FF8BE050640AF2083442,14,A5EB03E220BEF6A0E040640A040252AD,MAWABUAN,KC,,8410023000,,,,,,
C87C0F8460F3FF8BE050640AF2083442,14,A5EB03E220BEF6A0E040640A040252AD,MIYAH SELATAN,KC,,8410024000,,,,,,
C87C0F8460F4FF8BE050640AF2083442,14,A5EB03E220BEF6A0E040640A040252AD,MPUR,KC,,8410025000,,,,,,
C87C0F8460F5FF8BE050640AF2083442,14,A5EB03E220BEF6A0E040640A040252AD,SELEMKAI,KC,,8410026000,,,,,,
C87C0F8460F6FF8BE050640AF2083442,14,A5EB03E220BEF6A0E040640A040252AD,TINGGOUW,KC,,8410027000,,,,,,
C87C0F8460F7FF8BE050640AF2083442,14,A5EB03E220BEF6A0E040640A040252AD,TOBOUW,KC,,8410028000,,,,,,
C87C0F8460F8FF8BE050640AF2083442,14,A5EB03E220BEF6A0E040640A040252AD,WILHEM ROUMBOUTS,KC,,8410029000,,,,,,
C87C0F8460F9FF8BE050640AF2083442,12,A5EB03E21FDCF6A0E040640A040252AD,KAMPA,KC,,1403025000,,,,,,
C87C0F8460FAFF8BE050640AF2083442,12,A5EB03E21F9CF6A0E040640A040252AD,BAGAN SINEMBAH RAYA,KC,,1407017000,,,,,,
C87C0F8460FBFF8BE050640AF2083442,12,A5EB03E21F9CF6A0E040640A040252AD,BALAI JAYA,KC,,1407018000,,,,,,
C87C0F8460FCFF8BE050640AF2083442,12,A5EB03E21F9CF6A0E040640A040252AD,TANJUNG MEDAN,KC,,1407019000,,,,,,
C87C0F8460FDFF8BE050640AF2083442,04,A5EB03E21F1CF6A0E040640A040252AD,BAMBAIRA,KC,,7608001000,,,,,,
C87C0F846084FF8BE050640AF2083442,09,A5EB03E22065F6A0E040640A040252AD,MUARA,KC,,8227041000,,,,,,
C87C0F846085FF8BE050640AF2083442,09,A5EB03E22065F6A0E040640A040252AD,NIKOGWE,KC,,8227042000,,,,,,
C87C0F846086FF8BE050640AF2083442,09,A5EB03E22065F6A0E040640A040252AD,NINAME,KC,,8227043000,,,,,,
C87C0F846087FF8BE050640AF2083442,09,A5EB03E22065F6A0E040640A040252AD,NOGI,KC,,8227044000,,,,,,
C87C0F846088FF8BE050640AF2083442,09,A5EB03E22065F6A0E040640A040252AD,TIOM OLLO,KC,,8227045000,,,,,,
C87C0F846089FF8BE050640AF2083442,09,A5EB03E22065F6A0E040640A040252AD,WANO BARAT,KC,,8227046000,,,,,,
C87C0F84608AFF8BE050640AF2083442,09,A5EB03E22065F6A0E040640A040252AD,WEREKA,KC,,8227047000,,,,,,
C87C0F84608BFF8BE050640AF2083442,09,A5EB03E22065F6A0E040640A040252AD,WIRINGGABUT,KC,,8227048000,,,,,,
C87C0F84608CFF8BE050640AF2083442,09,A5EB03E22065F6A0E040640A040252AD,YIGINUA,KC,,8227049000,,,,,,
C87C0F84608DFF8BE050640AF2083442,09,A5EB03E22065F6A0E040640A040252AD,YILUK,KC,,8227050000,,,,,,
C87C0F84608EFF8BE050640AF2083442,09,A5EB03E22065F6A0E040640A040252AD,YUGUNGWI,KC,,8227051000,,,,,,
C87C0F84608FFF8BE050640AF2083442,09,A5EB03E220DFF6A0E040640A040252AD,IWASO,KC,,8228002000,,,,,,
C87C0F846090FF8BE050640AF2083442,09,A5EB03E22038F6A0E040640A040252AD,ALAMA,KC,,8212016000,,,,,,
C87C0F846091FF8BE050640AF2083442,09,A5EB03E22038F6A0E040640A040252AD,AMAR,KC,,8212017000,,,,,,
C87C0F846092FF8BE050640AF2083442,09,A5EB03E22038F6A0E040640A040252AD,HOYA,KC,,8212018000,,,,,,
C87C0F846093FF8BE050640AF2083442,09,A5EB03E22038F6A0E040640A040252AD,IWAKA,KC,,8212019000,,,,,,
C87C0F846094FF8BE050640AF2083442,09,A5EB03E22038F6A0E040640A040252AD,KWAMKI NARAMA,KC,,8212020000,,,,,,
C87C0F846095FF8BE050640AF2083442,09,A5EB03E22038F6A0E040640A040252AD,WANIA,KC,,8212021000,,,,,,
C87C0F846096FF8BE050640AF2083442,09,A5EB03E22036F6A0E040640A040252AD,AWEIDA,KC,,8210018000,,,,,,
C87C0F846097FF8BE050640AF2083442,09,A5EB03E22036F6A0E040640A040252AD,BAYA BIRU,KC,,8210019000,,,,,,
C87C0F846098FF8BE050640AF2083442,09,A5EB03E22036F6A0E040640A040252AD,DEIYAI MIYO,KC,,8210020000,,,,,,
C87C0F846099FF8BE050640AF2083442,09,A5EB03E22036F6A0E040640A040252AD,DOGOMO,KC,,8210021000,,,,,,
C87C0F84609AFF8BE050640AF2083442,09,A5EB03E22036F6A0E040640A040252AD,FAJAR TIMUR,KC,,8210022000,,,,,,
C87C0F84609BFF8BE050640AF2083442,09,A5EB03E22036F6A0E040640A040252AD,MUYE,KC,,8210023000,,,,,,
C87C0F84609CFF8BE050640AF2083442,09,A5EB03E22036F6A0E040640A040252AD,NAKAMA,KC,,8210024000,,,,,,
C87C0F84609DFF8BE050640AF2083442,09,A5EB03E22036F6A0E040640A040252AD,PUGO DAGI,KC,,8210025000,,,,,,
C87C0F84609EFF8BE050640AF2083442,09,A5EB03E22036F6A0E040640A040252AD,TELUK DEYA,KC,,8210026000,,,,,,
C87C0F84609FFF8BE050640AF2083442,09,A5EB03E22036F6A0E040640A040252AD,TOPIYAI,KC,,8210027000,,,,,,
C87C0F8460A0FF8BE050640AF2083442,09,A5EB03E22036F6A0E040640A040252AD,WEGE MUKA,KC,,8210028000,,,,,,
8ae483a5602abd8801602b72eaa60204,12,A5EB03E220B2F6A0E040640A040252AD,SELAT PANJANG,KC,,1410012000,,,,,,
C87C0F8460A1FF8BE050640AF2083442,09,A5EB03E22036F6A0E040640A040252AD,WEGEE BINO,KC,,8210029000,,,,,,
C87C0F8460A2FF8BE050640AF2083442,09,A5EB03E22036F6A0E040640A040252AD,YAGAI,KC,,8210030000,,,,,,
C87C0F8460A3FF8BE050640AF2083442,09,A5EB03E22036F6A0E040640A040252AD,YOUTADI,KC,,8210031000,,,,,,
C87C0F8460A4FF8BE050640AF2083442,09,A5EB03E2206AF6A0E040640A040252AD,AMUNGKALPIA,KC,,8235009000,,,,,,
C87C0F8460A5FF8BE050640AF2083442,09,A5EB03E2206AF6A0E040640A040252AD,BEOGA BARAT,KC,,8235010000,,,,,,
C87C0F8460A6FF8BE050640AF2083442,09,A5EB03E2206AF6A0E040640A040252AD,BEOGA TIMUR,KC,,8235011000,,,,,,
C87C0F8460A7FF8BE050640AF2083442,09,A5EB03E2206AF6A0E040640A040252AD,BINA,KC,,8235012000,,,,,,
C87C0F8460A8FF8BE050640AF2083442,09,A5EB03E2206AF6A0E040640A040252AD,DERVOS,KC,,8235013000,,,,,,
C87C0F8460A9FF8BE050640AF2083442,09,A5EB03E2206AF6A0E040640A040252AD,ERELMAKAWIA,KC,,8235014000,,,,,,
C87C0F8460AAFF8BE050640AF2083442,09,A5EB03E2206AF6A0E040640A040252AD,GOME UTARA,KC,,8235015000,,,,,,
C87C0F8460ABFF8BE050640AF2083442,09,A5EB03E2206AF6A0E040640A040252AD,ILAGA UTARA,KC,,8235016000,,,,,,
C87C0F8460ACFF8BE050640AF2083442,09,A5EB03E2206AF6A0E040640A040252AD,KEMBRU,KC,,8235017000,,,,,,
C87C0F8460ADFF8BE050640AF2083442,09,A5EB03E2206AF6A0E040640A040252AD,LAMBEWI,KC,,8235018000,,,,,,
C87C0F8460AEFF8BE050640AF2083442,09,A5EB03E2206AF6A0E040640A040252AD,MABUGI,KC,,8235019000,,,,,,
C87C0F8460AFFF8BE050640AF2083442,09,A5EB03E2206AF6A0E040640A040252AD,MAGE`ABUME,KC,,8235020000,,,,,,
C87C0F8460B0FF8BE050640AF2083442,09,A5EB03E2206AF6A0E040640A040252AD,OGAMANIN,KC,,8235021000,,,,,,
C87C0F8460B1FF8BE050640AF2083442,09,A5EB03E2206AF6A0E040640A040252AD,OMUKIA,KC,,8235022000,,,,,,
C87C0F8460B2FF8BE050640AF2083442,09,A5EB03E2206AF6A0E040640A040252AD,ONERI,KC,,8235023000,,,,,,
C87C0F8460B3FF8BE050640AF2083442,09,A5EB03E2206AF6A0E040640A040252AD,SINAK BARAT,KC,,8235024000,,,,,,
C87C0F8460B4FF8BE050640AF2083442,09,A5EB03E2206AF6A0E040640A040252AD,YUGUMUAK,KC,,8235025000,,,,,,
C87C0F8460B5FF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,DAGAI,KC,,8211012000,,,,,,
C87C0F8460B6FF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,DOKOME,KC,,8211013000,,,,,,
C87C0F8460B7FF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,GUBUME,KC,,8211014000,,,,,,
C87C0F8460B8FF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,GURAGE,KC,,8211015000,,,,,,
C87C0F8460B9FF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,ILAMBURAWI,KC,,8211016000,,,,,,
C87C0F8460BAFF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,IRIMULI,KC,,8211017000,,,,,,
C87C0F8460BBFF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,KALOME,KC,,8211018000,,,,,,
C87C0F8460BCFF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,KIYAGE,KC,,8211019000,,,,,,
C87C0F8460BDFF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,LUMO,KC,,8211020000,,,,,,
C87C0F8460BEFF8BE050640AF2083442,09,A5EB03E22037F6A0E040640A040252AD,MOLANIKIME,KC,,8211021000,,,,,,
C87C0F846046FF8BE050640AF2083442,08,A5EB03E21FEBF6A0E040640A040252AD,CINTAPURI DARUSSALAM,KC,,6303020000,,,,,,
C87C0F846047FF8BE050640AF2083442,08,A5EB03E21F87F6A0E040640A040252AD,MANOR BULATN,KC,,6406023000,,,,,,
C87C0F846048FF8BE050640AF2083442,08,A5EB03E220CDF6A0E040640A040252AD,KRAYAN BARAT,KC,,6405016000,,,,,,
C87C0F846049FF8BE050640AF2083442,08,A5EB03E220CDF6A0E040640A040252AD,KRAYAN TENGAH,KC,,6405017000,,,,,,
C87C0F84604AFF8BE050640AF2083442,08,A5EB03E220CDF6A0E040640A040252AD,KRAYAN TIMUR,KC,,6405018000,,,,,,
C87C0F84604BFF8BE050640AF2083442,08,A5EB03E220CDF6A0E040640A040252AD,LUMBIS HULU,KC,,6405019000,,,,,,
